Vendor,"GRAPHTEC Corporation"
Model,"GL220"
Version,"Ver1.05  "
Sampling interval,2s
Total data points,764       
Start time,2015-05-29,15:14:48
End time,2015-05-29,15:40:14
Trigger time,2015-05-29,15:14:48
AMP settings
CH,Signal name,Input,Range,Filter,Span
       341,2015/05/29 15:26:08,  0,+372.6,LLLLLLLLLL,LLLL
       342,2015/05/29 15:26:10,  0,+373.1,LLLLLLLLLL,LLLL
       343,2015/05/29 15:26:12,  0,+374.0,LLLLLLLLLL,LLLL
       344,2015/05/29 15:26:14,  0,+374.5,LLLLLLLLLL,LLLL
       345,2015/05/29 15:26:16,  0,+375.1,LLLLLLLLLL,LLLL
       346,2015/05/29 15:26:18,  0,+374.5,LLLLLLLLLL,LLLL
       347,2015/05/29 15:26:20,  0,+374.9,LLLLLLLLLL,LLLL
       348,2015/05/29 15:26:22,  0,+375.8,LLLLLLLLLL,LLLL
       349,2015/05/29 15:26:24,  0,+377.2,LLLLLLLLLL,LLLL
       350,2015/05/29 15:26:26,  0,+376.9,LLLLLLLLLL,LLLL
       351,2015/05/29 15:26:28,  0,+376.0,LLLLLLLLLL,LLLL
       352,2015/05/29 15:26:30,  0,+376.2,LLLLLLLLLL,LLLL
       353,2015/05/29 15:26:32,  0,+377.2,LLLLLLLLLL,LLLL
       354,2015/05/29 15:26:34,  0,+376.5,LLLLLLLLLL,LLLL
       355,2015/05/29 15:26:36,  0,+378.3,LLLLLLLLLL,LLLL
       356,2015/05/29 15:26:38,  0,+378.9,LLLLLLLLLL,LLLL
       357,2015/05/29 15:26:40,  0,+380.5,LLLLLLLLLL,LLLL
       358,2015/05/29 15:26:42,  0,+381.0,LLLLLLLLLL,LLLL
       359,2015/05/29 15:26:44,  0,+381.6,LLLLLLLLLL,LLLL
       360,2015/05/29 15:26:46,  0,+382.5,LLLLLLLLLL,LLLL
       361,2015/05/29 15:26:48,  0,+382.6,LLLLLLLLLL,LLLL
       362,2015/05/29 15:26:50,  0,+383.0,LLLLLLLLLL,LLLL
       363,2015/05/29 15:26:52,  0,+383.9,LLLLLLLLLL,LLLL
       364,2015/05/29 15:26:54,  0,+384.1,LLLLLLLLLL,LLLL
       365,2015/05/29 15:26:56,  0,+384.8,LLLLLLLLLL,LLLL
       366,2015/05/29 15:26:58,  0,+386.6,LLLLLLLLLL,LLLL
       367,2015/05/29 15:27:00,  0,+387.3,LLLLLLLLLL,LLLL
       368,2015/05/29 15:27:02,  0,+387.3,LLLLLLLLLL,LLLL
       369,2015/05/29 15:27:04,  0,+387.3,LLLLLLLLLL,LLLL
       370,2015/05/29 15:27:06,  0,+387.9,LLLLLLLLLL,LLLL
       371,2015/05/29 15:27:08,  0,+387.7,LLLLLLLLLL,LLLL
       372,2015/05/29 15:27:10,  0,+388.9,LLLLLLLLLL,LLLL
       373,2015/05/29 15:27:12,  0,+389.5,LLLLLLLLLL,LLLL
       374,2015/05/29 15:27:14,  0,+390.2,LLLLLLLLLL,LLLL
       375,2015/05/29 15:27:16,  0,+391.1,LLLLLLLLLL,LLLL
       376,2015/05/29 15:27:18,  0,+392.4,LLLLLLLLLL,LLLL
       377,2015/05/29 15:27:20,  0,+391.3,LLLLLLLLLL,LLLL
       378,2015/05/29 15:27:22,  0,+392.7,LLLLLLLLLL,LLLL
       379,2015/05/29 15:27:24,  0,+393.1,LLLLLLLLLL,LLLL
       380,2015/05/29 15:27:26,  0,+394.0,LLLLLLLLLL,LLLL
       381,2015/05/29 15:27:28,  0,+396.1,LLLLLLLLLL,LLLL
       382,2015/05/29 15:27:30,  0,+396.5,LLLLLLLLLL,LLLL
       383,2015/05/29 15:27:32,  0,+396.9,LLLLLLLLLL,LLLL
       384,2015/05/29 15:27:34,  0,+396.7,LLLLLLLLLL,LLLL
       385,2015/05/29 15:27:36,  0,+397.0,LLLLLLLLLL,LLLL
       386,2015/05/29 15:27:38,  0,+397.4,LLLLLLLLLL,LLLL
       387,2015/05/29 15:27:40,  0,+396.9,LLLLLLLLLL,LLLL
       388,2015/05/29 15:27:42,  0,+397.4,LLLLLLLLLL,LLLL
       389,2015/05/29 15:27:44,  0,+396.9,LLLLLLLLLL,LLLL
       390,2015/05/29 15:27:46,  0,+397.9,LLLLLLLLLL,LLLL
       391,2015/05/29 15:27:48,  0,+397.2,LLLLLLLLLL,LLLL
       392,2015/05/29 15:27:50,  0,+397.4,LLLLLLLLLL,LLLL
       393,2015/05/29 15:27:52,  0,+398.5,LLLLLLLLLL,LLLL
       394,2015/05/29 15:27:54,  0,+397.0,LLLLLLLLLL,LLLL
       395,2015/05/29 15:27:56,  0,+398.3,LLLLLLLLLL,LLLL
       396,2015/05/29 15:27:58,  0,+397.9,LLLLLLLLLL,LLLL
       397,2015/05/29 15:28:00,  0,+397.0,LLLLLLLLLL,LLLL
       398,2015/05/29 15:28:02,  0,+397.0,LLLLLLLLLL,LLLL
       399,2015/05/29 15:28:04,  0,+397.2,LLLLLLLLLL,LLLL
       400,2015/05/29 15:28:06,  0,+397.6,LLLLLLLLLL,LLLL
       401,2015/05/29 15:28:08,  0,+398.1,LLLLLLLLLL,LLLL
       402,2015/05/29 15:28:10,  0,+398.5,LLLLLLLLLL,LLLL
       403,2015/05/29 15:28:12,  0,+398.1,LLLLLLLLLL,LLLL
       404,2015/05/29 15:28:14,  0,+397.4,LLLLLLLLLL,LLLL
       405,2015/05/29 15:28:16,  0,+397.8,LLLLLLLLLL,LLLL
       406,2015/05/29 15:28:18,  0,+398.1,LLLLLLLLLL,LLLL
       407,2015/05/29 15:28:20,  0,+398.3,LLLLLLLLLL,LLLL
       408,2015/05/29 15:28:22,  0,+397.6,LLLLLLLLLL,LLLL
       409,2015/05/29 15:28:24,  0,+398.7,LLLLLLLLLL,LLLL
       410,2015/05/29 15:28:26,  0,+398.1,LLLLLLLLLL,LLLL
       411,2015/05/29 15:28:28,  0,+397.9,LLLLLLLLLL,LLLL
       412,2015/05/29 15:28:30,  0,+398.3,LLLLLLLLLL,LLLL
       413,2015/05/29 15:28:32,  0,+399.6,LLLLLLLLLL,LLLL
       414,2015/05/29 15:28:34,  0,+399.0,LLLLLLLLLL,LLLL
       415,2015/05/29 15:28:36,  0,+399.7,LLLLLLLLLL,LLLL
       416,2015/05/29 15:28:38,  0,+399.7,LLLLLLLLLL,LLLL
       417,2015/05/29 15:28:40,  0,+400.1,LLLLLLLLLL,LLLL
       418,2015/05/29 15:28:42,  0,+400.3,LLLLLLLLLL,LLLL
       419,2015/05/29 15:28:44,  0,+401.7,LLLLLLLLLL,LLLL
       420,2015/05/29 15:28:46,  0,+401.7,LLLLLLLLLL,LLLL
       421,2015/05/29 15:28:48,  0,+402.6,LLLLLLLLLL,LLLL
       422,2015/05/29 15:28:50,  0,+402.8,LLLLLLLLLL,LLLL
       423,2015/05/29 15:28:52,  0,+403.5,LLLLLLLLLL,LLLL
       424,2015/05/29 15:28:54,  0,+404.1,LLLLLLLLLL,LLLL
       425,2015/05/29 15:28:56,  0,+405.0,LLLLLLLLLL,LLLL
       426,2015/05/29 15:28:58,  0,+406.4,LLLLLLLLLL,LLLL
       427,2015/05/29 15:29:00,  0,+406.6,LLLLLLLLLL,LLLL
       428,2015/05/29 15:29:02,  0,+407.3,LLLLLLLLLL,LLLL
       429,2015/05/29 15:29:04,  0,+408.6,LLLLLLLLLL,LLLL
       430,2015/05/29 15:29:06,  0,+409.1,LLLLLLLLLL,LLLL
       431,2015/05/29 15:29:08,  0,+408.0,LLLLLLLLLL,LLLL
       432,2015/05/29 15:29:10,  0,+408.2,LLLLLLLLLL,LLLL
       433,2015/05/29 15:29:12,  0,+410.0,LLLLLLLLLL,LLLL
       434,2015/05/29 15:29:14,  0,+410.4,LLLLLLLLLL,LLLL
       435,2015/05/29 15:29:16,  0,+411.3,LLLLLLLLLL,LLLL
       436,2015/05/29 15:29:18,  0,+410.9,LLLLLLLLLL,LLLL
       437,2015/05/29 15:29:20,  0,+413.4,LLLLLLLLLL,LLLL
       438,2015/05/29 15:29:22,  0,+412.3,LLLLLLLLLL,LLLL
       439,2015/05/29 15:29:24,  0,+413.1,LLLLLLLLLL,LLLL
       440,2015/05/29 15:29:26,  0,+413.8,LLLLLLLLLL,LLLL
       441,2015/05/29 15:29:28,  0,+414.0,LLLLLLLLLL,LLLL
       442,2015/05/29 15:29:30,  0,+414.5,LLLLLLLLLL,LLLL
       443,2015/05/29 15:29:32,  0,+414.0,LLLLLLLLLL,LLLL
       444,2015/05/29 15:29:34,  0,+414.5,LLLLLLLLLL,LLLL
       445,2015/05/29 15:29:36,  0,+415.6,LLLLLLLLLL,LLLL
       446,2015/05/29 15:29:38,  0,+415.0,LLLLLLLLLL,LLLL
       447,2015/05/29 15:29:40,  0,+415.2,LLLLLLLLLL,LLLL
       448,2015/05/29 15:29:42,  0,+416.1,LLLLLLLLLL,LLLL
       449,2015/05/29 15:29:44,  0,+416.5,LLLLLLLLLL,LLLL
       450,2015/05/29 15:29:46,  0,+415.8,LLLLLLLLLL,LLLL
       451,2015/05/29 15:29:48,  0,+416.3,LLLLLLLLLL,LLLL
       452,2015/05/29 15:29:50,  0,+416.8,LLLLLLLLLL,LLLL
       453,2015/05/29 15:29:52,  0,+416.7,LLLLLLLLLL,LLLL
       454,2015/05/29 15:29:54,  0,+416.5,LLLLLLLLLL,LLLL
       455,2015/05/29 15:29:56,  0,+416.1,LLLLLLLLLL,LLLL
       456,2015/05/29 15:29:58,  0,+415.8,LLLLLLLLLL,LLLL
       457,2015/05/29 15:30:00,  0,+415.9,LLLLLLLLLL,LLLL
       458,2015/05/29 15:30:02,  0,+415.8,LLLLLLLLLL,LLLL
       459,2015/05/29 15:30:04,  0,+415.0,LLLLLLLLLL,LLLL
       460,2015/05/29 15:30:06,  0,+415.6,LLLLLLLLLL,LLLL
       461,2015/05/29 15:30:08,  0,+415.6,LLLLLLLLLL,LLLL
       462,2015/05/29 15:30:10,  0,+415.0,LLLLLLLLLL,LLLL
       463,2015/05/29 15:30:12,  0,+414.9,LLLLLLLLLL,LLLL
       464,2015/05/29 15:30:14,  0,+414.7,LLLLLLLLLL,LLLL
       465,2015/05/29 15:30:16,  0,+415.0,LLLLLLLLLL,LLLL
       466,2015/05/29 15:30:18,  0,+414.5,LLLLLLLLLL,LLLL
       467,2015/05/29 15:30:20,  0,+414.1,LLLLLLLLLL,LLLL
       468,2015/05/29 15:30:22,  0,+414.0,LLLLLLLLLL,LLLL
       469,2015/05/29 15:30:24,  0,+413.6,LLLLLLLLLL,LLLL
       470,2015/05/29 15:30:26,  0,+414.1,LLLLLLLLLL,LLLL
       471,2015/05/29 15:30:28,  0,+413.6,LLLLLLLLLL,LLLL
       472,2015/05/29 15:30:30,  0,+413.4,LLLLLLLLLL,LLLL
       473,2015/05/29 15:30:32,  0,+412.3,LLLLLLLLLL,LLLL
       474,2015/05/29 15:30:34,  0,+411.4,LLLLLLLLLL,LLLL
       475,2015/05/29 15:30:36,  0,+412.3,LLLLLLLLLL,LLLL
       476,2015/05/29 15:30:38,  0,+412.7,LLLLLLLLLL,LLLL
       477,2015/05/29 15:30:40,  0,+412.2,LLLLLLLLLL,LLLL
       478,2015/05/29 15:30:42,  0,+411.8,LLLLLLLLLL,LLLL
       479,2015/05/29 15:30:44,  0,+411.8,LLLLLLLLLL,LLLL
       480,2015/05/29 15:30:46,  0,+411.8,LLLLLLLLLL,LLLL
       481,2015/05/29 15:30:48,  0,+411.6,LLLLLLLLLL,LLLL
       482,2015/05/29 15:30:50,  0,+412.2,LLLLLLLLLL,LLLL
       483,2015/05/29 15:30:52,  0,+411.1,LLLLLLLLLL,LLLL
       484,2015/05/29 15:30:54,  0,+410.9,LLLLLLLLLL,LLLL
       485,2015/05/29 15:30:56,  0,+411.1,LLLLLLLLLL,LLLL
       486,2015/05/29 15:30:58,  0,+410.4,LLLLLLLLLL,LLLL
       487,2015/05/29 15:31:00,  0,+410.4,LLLLLLLLLL,LLLL
       488,2015/05/29 15:31:02,  0,+410.4,LLLLLLLLLL,LLLL
       489,2015/05/29 15:31:04,  0,+410.0,LLLLLLLLLL,LLLL
       490,2015/05/29 15:31:06,  0,+410.0,LLLLLLLLLL,LLLL
       491,2015/05/29 15:31:08,  0,+410.2,LLLLLLLLLL,LLLL
       492,2015/05/29 15:31:10,  0,+410.0,LLLLLLLLLL,LLLL
       493,2015/05/29 15:31:12,  0,+409.1,LLLLLLLLLL,LLLL
       494,2015/05/29 15:31:14,  0,+408.2,LLLLLLLLLL,LLLL
       495,2015/05/29 15:31:16,  0,+408.4,LLLLLLLLLL,LLLL
       496,2015/05/29 15:31:18,  0,+408.2,LLLLLLLLLL,LLLL
       497,2015/05/29 15:31:20,  0,+407.5,LLLLLLLLLL,LLLL
       498,2015/05/29 15:31:22,  0,+407.7,LLLLLLLLLL,LLLL
       499,2015/05/29 15:31:24,  0,+407.8,LLLLLLLLLL,LLLL
       500,2015/05/29 15:31:26,  0,+408.0,LLLLLLLLLL,LLLL
       501,2015/05/29 15:31:28,  0,+407.5,LLLLLLLLLL,LLLL
       502,2015/05/29 15:31:30,  0,+407.3,LLLLLLLLLL,LLLL
       503,2015/05/29 15:31:32,  0,+407.3,LLLLLLLLLL,LLLL
       504,2015/05/29 15:31:34,  0,+407.1,LLLLLLLLLL,LLLL
       505,2015/05/29 15:31:36,  0,+406.4,LLLLLLLLLL,LLLL
       506,2015/05/29 15:31:38,  0,+406.9,LLLLLLLLLL,LLLL
       507,2015/05/29 15:31:40,  0,+405.9,LLLLLLLLLL,LLLL
       508,2015/05/29 15:31:42,  0,+405.9,LLLLLLLLLL,LLLL
       509,2015/05/29 15:31:44,  0,+405.7,LLLLLLLLLL,LLLL
       510,2015/05/29 15:31:46,  0,+405.9,LLLLLLLLLL,LLLL
       511,2015/05/29 15:31:48,  0,+406.4,LLLLLLLLLL,LLLL
       512,2015/05/29 15:31:50,  0,+405.9,LLLLLLLLLL,LLLL
       513,2015/05/29 15:31:52,  0,+405.3,LLLLLLLLLL,LLLL
       514,2015/05/29 15:31:54,  0,+404.8,LLLLLLLLLL,LLLL
       515,2015/05/29 15:31:56,  0,+404.4,LLLLLLLLLL,LLLL
       516,2015/05/29 15:31:58,  0,+404.4,LLLLLLLLLL,LLLL
       517,2015/05/29 15:32:00,  0,+403.9,LLLLLLLLLL,LLLL
       518,2015/05/29 15:32:02,  0,+403.3,LLLLLLLLLL,LLLL
       519,2015/05/29 15:32:04,  0,+403.2,LLLLLLLLLL,LLLL
       520,2015/05/29 15:32:06,  0,+403.9,LLLLLLLLLL,LLLL
       521,2015/05/29 15:32:08,  0,+404.1,LLLLLLLLLL,LLLL
       522,2015/05/29 15:32:10,  0,+403.5,LLLLLLLLLL,LLLL
       523,2015/05/29 15:32:12,  0,+403.2,LLLLLLLLLL,LLLL
       524,2015/05/29 15:32:14,  0,+402.6,LLLLLLLLLL,LLLL
       525,2015/05/29 15:32:16,  0,+403.2,LLLLLLLLLL,LLLL
       526,2015/05/29 15:32:18,  0,+403.2,LLLLLLLLLL,LLLL
       527,2015/05/29 15:32:20,  0,+402.6,LLLLLLLLLL,LLLL
       528,2015/05/29 15:32:22,  0,+402.4,LLLLLLLLLL,LLLL
       529,2015/05/29 15:32:24,  0,+402.1,LLLLLLLLLL,LLLL
       530,2015/05/29 15:32:26,  0,+401.5,LLLLLLLLLL,LLLL
       531,2015/05/29 15:32:28,  0,+401.5,LLLLLLLLLL,LLLL
       532,2015/05/29 15:32:30,  0,+401.2,LLLLLLLLLL,LLLL
       533,2015/05/29 15:32:32,  0,+401.2,LLLLLLLLLL,LLLL
       534,2015/05/29 15:32:34,  0,+401.0,LLLLLLLLLL,LLLL
       535,2015/05/29 15:32:36,  0,+400.5,LLLLLLLLLL,LLLL
       536,2015/05/29 15:32:38,  0,+400.3,LLLLLLLLLL,LLLL
       537,2015/05/29 15:32:40,  0,+399.7,LLLLLLLLLL,LLLL
       538,2015/05/29 15:32:42,  0,+399.6,LLLLLLLLLL,LLLL
       539,2015/05/29 15:32:44,  0,+399.0,LLLLLLLLLL,LLLL
       540,2015/05/29 15:32:46,  0,+398.7,LLLLLLLLLL,LLLL
       541,2015/05/29 15:32:48,  0,+398.5,LLLLLLLLLL,LLLL
       542,2015/05/29 15:32:50,  0,+398.1,LLLLLLLLLL,LLLL
       543,2015/05/29 15:32:52,  0,+398.5,LLLLLLLLLL,LLLL
       544,2015/05/29 15:32:54,  0,+398.1,LLLLLLLLLL,LLLL
       545,2015/05/29 15:32:56,  0,+397.9,LLLLLLLLLL,LLLL
       546,2015/05/29 15:32:58,  0,+397.6,LLLLLLLLLL,LLLL
       547,2015/05/29 15:33:00,  0,+397.2,LLLLLLLLLL,LLLL
       548,2015/05/29 15:33:02,  0,+396.7,LLLLLLLLLL,LLLL
       549,2015/05/29 15:33:04,  0,+396.1,LLLLLLLLLL,LLLL
       550,2015/05/29 15:33:06,  0,+396.7,LLLLLLLLLL,LLLL
       551,2015/05/29 15:33:08,  0,+396.7,LLLLLLLLLL,LLLL
       552,2015/05/29 15:33:10,  0,+396.5,LLLLLLLLLL,LLLL
       553,2015/05/29 15:33:12,  0,+396.1,LLLLLLLLLL,LLLL
       554,2015/05/29 15:33:14,  0,+395.8,LLLLLLLLLL,LLLL
       555,2015/05/29 15:33:16,  0,+395.6,LLLLLLLLLL,LLLL
       556,2015/05/29 15:33:18,  0,+395.2,LLLLLLLLLL,LLLL
       557,2015/05/29 15:33:20,  0,+395.1,LLLLLLLLLL,LLLL
       558,2015/05/29 15:33:22,  0,+395.1,LLLLLLLLLL,LLLL
       559,2015/05/29 15:33:24,  0,+395.1,LLLLLLLLLL,LLLL
       560,2015/05/29 15:33:26,  0,+394.7,LLLLLLLLLL,LLLL
       561,2015/05/29 15:33:28,  0,+394.5,LLLLLLLLLL,LLLL
       562,2015/05/29 15:33:30,  0,+394.3,LLLLLLLLLL,LLLL
       563,2015/05/29 15:33:32,  0,+394.2,LLLLLLLLLL,LLLL
       564,2015/05/29 15:33:34,  0,+393.3,LLLLLLLLLL,LLLL
       565,2015/05/29 15:33:36,  0,+393.3,LLLLLLLLLL,LLLL
       566,2015/05/29 15:33:38,  0,+393.1,LLLLLLLLLL,LLLL
       567,2015/05/29 15:33:40,  0,+392.9,LLLLLLLLLL,LLLL
       568,2015/05/29 15:33:42,  0,+392.5,LLLLLLLLLL,LLLL
       569,2015/05/29 15:33:44,  0,+391.8,LLLLLLLLLL,LLLL
       570,2015/05/29 15:33:46,  0,+391.6,LLLLLLLLLL,LLLL
       571,2015/05/29 15:33:48,  0,+392.0,LLLLLLLLLL,LLLL
       572,2015/05/29 15:33:50,  0,+391.8,LLLLLLLLLL,LLLL
       573,2015/05/29 15:33:52,  0,+392.0,LLLLLLLLLL,LLLL
       574,2015/05/29 15:33:54,  0,+391.6,LLLLLLLLLL,LLLL
       575,2015/05/29 15:33:56,  0,+391.5,LLLLLLLLLL,LLLL
       576,2015/05/29 15:33:58,  0,+390.9,LLLLLLLLLL,LLLL
       577,2015/05/29 15:34:00,  0,+390.7,LLLLLLLLLL,LLLL
       578,2015/05/29 15:34:02,  0,+390.6,LLLLLLLLLL,LLLL
       579,2015/05/29 15:34:04,  0,+390.2,LLLLLLLLLL,LLLL
       580,2015/05/29 15:34:06,  0,+390.2,LLLLLLLLLL,LLLL
       581,2015/05/29 15:34:08,  0,+389.5,LLLLLLLLLL,LLLL
       582,2015/05/29 15:34:10,  0,+389.3,LLLLLLLLLL,LLLL
       583,2015/05/29 15:34:12,  0,+389.3,LLLLLLLLLL,LLLL
       584,2015/05/29 15:34:14,  0,+388.8,LLLLLLLLLL,LLLL
       585,2015/05/29 15:34:16,  0,+388.8,LLLLLLLLLL,LLLL
       586,2015/05/29 15:34:18,  0,+388.6,LLLLLLLLLL,LLLL
       587,2015/05/29 15:34:20,  0,+388.4,LLLLLLLLLL,LLLL
       588,2015/05/29 15:34:22,  0,+388.2,LLLLLLLLLL,LLLL
       589,2015/05/29 15:34:24,  0,+388.2,LLLLLLLLLL,LLLL
       590,2015/05/29 15:34:26,  0,+388.2,LLLLLLLLLL,LLLL
       591,2015/05/29 15:34:28,  0,+388.2,LLLLLLLLLL,LLLL
       592,2015/05/29 15:34:30,  0,+387.9,LLLLLLLLLL,LLLL
       593,2015/05/29 15:34:32,  0,+387.7,LLLLLLLLLL,LLLL
       594,2015/05/29 15:34:34,  0,+387.5,LLLLLLLLLL,LLLL
       595,2015/05/29 15:34:36,  0,+387.3,LLLLLLLLLL,LLLL
       596,2015/05/29 15:34:38,  0,+387.1,LLLLLLLLLL,LLLL
       597,2015/05/29 15:34:40,  0,+387.1,LLLLLLLLLL,LLLL
       598,2015/05/29 15:34:42,  0,+386.4,LLLLLLLLLL,LLLL
       599,2015/05/29 15:34:44,  0,+386.4,LLLLLLLLLL,LLLL
       600,2015/05/29 15:34:46,  0,+386.2,LLLLLLLLLL,LLLL
       601,2015/05/29 15:34:48,  0,+386.1,LLLLLLLLLL,LLLL
       602,2015/05/29 15:34:50,  0,+385.5,LLLLLLLLLL,LLLL
       603,2015/05/29 15:34:52,  0,+385.5,LLLLLLLLLL,LLLL
       604,2015/05/29 15:34:54,  0,+385.5,LLLLLLLLLL,LLLL
       605,2015/05/29 15:34:56,  0,+385.2,LLLLLLLLLL,LLLL
       606,2015/05/29 15:34:58,  0,+385.2,LLLLLLLLLL,LLLL
       607,2015/05/29 15:35:00,  0,+384.4,LLLLLLLLLL,LLLL
       608,2015/05/29 15:35:02,  0,+384.4,LLLLLLLLLL,LLLL
       609,2015/05/29 15:35:04,  0,+384.3,LLLLLLLLLL,LLLL
       610,2015/05/29 15:35:06,  0,+384.1,LLLLLLLLLL,LLLL
       611,2015/05/29 15:35:08,  0,+384.1,LLLLLLLLLL,LLLL
       612,2015/05/29 15:35:10,  0,+383.5,LLLLLLLLLL,LLLL
       613,2015/05/29 15:35:12,  0,+383.4,LLLLLLLLLL,LLLL
       614,2015/05/29 15:35:14,  0,+382.8,LLLLLLLLLL,LLLL
       615,2015/05/29 15:35:16,  0,+383.4,LLLLLLLLLL,LLLL
       616,2015/05/29 15:35:18,  0,+383.5,LLLLLLLLLL,LLLL
       617,2015/05/29 15:35:20,  0,+383.7,LLLLLLLLLL,LLLL
       618,2015/05/29 15:35:22,  0,+383.5,LLLLLLLLLL,LLLL
       619,2015/05/29 15:35:24,  0,+383.4,LLLLLLLLLL,LLLL
       620,2015/05/29 15:35:26,  0,+383.2,LLLLLLLLLL,LLLL
       621,2015/05/29 15:35:28,  0,+383.2,LLLLLLLLLL,LLLL
       622,2015/05/29 15:35:30,  0,+383.2,LLLLLLLLLL,LLLL
       623,2015/05/29 15:35:32,  0,+383.0,LLLLLLLLLL,LLLL
       624,2015/05/29 15:35:34,  0,+382.8,LLLLLLLLLL,LLLL
       625,2015/05/29 15:35:36,  0,+382.8,LLLLLLLLLL,LLLL
       626,2015/05/29 15:35:38,  0,+382.8,LLLLLLLLLL,LLLL
       627,2015/05/29 15:35:40,  0,+382.6,LLLLLLLLLL,LLLL
       628,2015/05/29 15:35:42,  0,+382.5,LLLLLLLLLL,LLLL
       629,2015/05/29 15:35:44,  0,+382.5,LLLLLLLLLL,LLLL
       630,2015/05/29 15:35:46,  0,+382.3,LLLLLLLLLL,LLLL
       631,2015/05/29 15:35:48,  0,+382.3,LLLLLLLLLL,LLLL
       632,2015/05/29 15:35:50,  0,+381.9,LLLLLLLLLL,LLLL
       633,2015/05/29 15:35:52,  0,+381.9,LLLLLLLLLL,LLLL
       634,2015/05/29 15:35:54,  0,+381.7,LLLLLLLLLL,LLLL
       635,2015/05/29 15:35:56,  0,+381.6,LLLLLLLLLL,LLLL
       636,2015/05/29 15:35:58,  0,+381.4,LLLLLLLLLL,LLLL
       637,2015/05/29 15:36:00,  0,+381.4,LLLLLLLLLL,LLLL
       638,2015/05/29 15:36:02,  0,+381.0,LLLLLLLLLL,LLLL
       639,2015/05/29 15:36:04,  0,+381.0,LLLLLLLLLL,LLLL
       640,2015/05/29 15:36:06,  0,+380.7,LLLLLLLLLL,LLLL
       641,2015/05/29 15:36:08,  0,+380.5,LLLLLLLLLL,LLLL
       642,2015/05/29 15:36:10,  0,+380.5,LLLLLLLLLL,LLLL
       643,2015/05/29 15:36:12,  0,+380.3,LLLLLLLLLL,LLLL
       644,2015/05/29 15:36:14,  0,+380.1,LLLLLLLLLL,LLLL
       645,2015/05/29 15:36:16,  0,+379.9,LLLLLLLLLL,LLLL
       646,2015/05/29 15:36:18,  0,+379.8,LLLLLLLLLL,LLLL
       647,2015/05/29 15:36:20,  0,+379.6,LLLLLLLLLL,LLLL
       648,2015/05/29 15:36:22,  0,+379.6,LLLLLLLLLL,LLLL
       649,2015/05/29 15:36:24,  0,+379.2,LLLLLLLLLL,LLLL
       650,2015/05/29 15:36:26,  0,+379.2,LLLLLLLLLL,LLLL
       651,2015/05/29 15:36:28,  0,+379.0,LLLLLLLLLL,LLLL
       652,2015/05/29 15:36:30,  0,+379.0,LLLLLLLLLL,LLLL
       653,2015/05/29 15:36:32,  0,+378.7,LLLLLLLLLL,LLLL
       654,2015/05/29 15:36:34,  0,+378.5,LLLLLLLLLL,LLLL
       655,2015/05/29 15:36:36,  0,+378.3,LLLLLLLLLL,LLLL
       656,2015/05/29 15:36:38,  0,+378.3,LLLLLLLLLL,LLLL
       657,2015/05/29 15:36:40,  0,+378.1,LLLLLLLLLL,LLLL
       658,2015/05/29 15:36:42,  0,+378.0,LLLLLLLLLL,LLLL
       659,2015/05/29 15:36:44,  0,+377.8,LLLLLLLLLL,LLLL
       660,2015/05/29 15:36:46,  0,+377.8,LLLLLLLLLL,LLLL
       661,2015/05/29 15:36:48,  0,+377.4,LLLLLLLLLL,LLLL
       662,2015/05/29 15:36:50,  0,+377.4,LLLLLLLLLL,LLLL
       663,2015/05/29 15:36:52,  0,+377.2,LLLLLLLLLL,LLLL
       664,2015/05/29 15:36:54,  0,+377.1,LLLLLLLLLL,LLLL
       665,2015/05/29 15:36:56,  0,+376.9,LLLLLLLLLL,LLLL
       666,2015/05/29 15:36:58,  0,+376.7,LLLLLLLLLL,LLLL
       667,2015/05/29 15:37:00,  0,+376.5,LLLLLLLLLL,LLLL
       668,2015/05/29 15:37:02,  0,+376.3,LLLLLLLLLL,LLLL
       669,2015/05/29 15:37:04,  0,+376.3,LLLLLLLLLL,LLLL
       670,2015/05/29 15:37:06,  0,+376.0,LLLLLLLLLL,LLLL
       671,2015/05/29 15:37:08,  0,+376.0,LLLLLLLLLL,LLLL
       672,2015/05/29 15:37:10,  0,+375.8,LLLLLLLLLL,LLLL
       673,2015/05/29 15:37:12,  0,+375.6,LLLLLLLLLL,LLLL
       674,2015/05/29 15:37:14,  0,+375.4,LLLLLLLLLL,LLLL
       675,2015/05/29 15:37:16,  0,+375.3,LLLLLLLLLL,LLLL
       676,2015/05/29 15:37:18,  0,+375.1,LLLLLLLLLL,LLLL
       677,2015/05/29 15:37:20,  0,+374.9,LLLLLLLLLL,LLLL
       678,2015/05/29 15:37:22,  0,+374.7,LLLLLLLLLL,LLLL
       679,2015/05/29 15:37:24,  0,+374.5,LLLLLLLLLL,LLLL
       680,2015/05/29 15:37:26,  0,+374.5,LLLLLLLLLL,LLLL
       681,2015/05/29 15:37:28,  0,+374.2,LLLLLLLLLL,LLLL
       682,2015/05/29 15:37:30,  0,+374.2,LLLLLLLLLL,LLLL
       683,2015/05/29 15:37:32,  0,+374.0,LLLLLLLLLL,LLLL
       684,2015/05/29 15:37:34,  0,+374.0,LLLLLLLLLL,LLLL
       685,2015/05/29 15:37:36,  0,+373.6,LLLLLLLLLL,LLLL
       686,2015/05/29 15:37:38,  0,+373.5,LLLLLLLLLL,LLLL
